datetime,farm_id,system_type,species,temperature_celsius,ph,dissolved_oxygen_mg_per_L,ammonia_nh4_mg_per_L,nitrate_mg_per_L,conductivity_uS_per_cm,turbidity_NTU,water_quality_status
2021-05-03 10:44:00,Farm_05,cage,salmon,15.1,8.24,6.85,1.0113,0.61,1369.0,34.63,fair
2021-05-04 07:55:00,Farm_01,recirculating,tilapia,26.2,7.69,10.08,0.4914,10.87,558.0,5.68,good
2021-05-04 10:30:00,Farm_16,cage,salmon,16.2,7.15,7.19,0.5264,0.79,1387.0,22.2,fair
2021-05-04 11:11:00,Farm_02,raceway,salmon,15.0,7.43,8.5,0.8908,9.75,1073.0,16.04,good
2021-05-05 13:04:00,Farm_19,pond,tilapia,29.9,8.72,7.18,1.0843,9.72,1242.0,144.14,fair
2021-05-05 13:07:00,Farm_03,tank,shrimp,28.3,7.83,8.12,1.4306,16.05,3199.0,9.77,good
2021-05-06 08:09:00,Farm_19,raceway,salmon,16.5,8.18,8.0,0.6756,11.44,393.0,14.28,good
2021-05-07 07:15:00,Farm_04,pond,hybrid_striped_bass,26.7,8.98,5.86,0.8748,3.64,1618.0,89.02,fair
2021-05-08 12:28:00,Farm_15,raceway,salmon,15.0,7.04,8.25,2.0,24.71,928.0,6.77,good
2021-05-08 18:26:00,Farm_20,recirculating,tilapia,26.2,7.38,7.91,0.8227,42.66,690.0,4.86,good
2021-05-08 18:39:00,Farm_08,pond,hybrid_striped_bass,25.3,7.49,6.59,0.9923,13.4,1696.0,36.7,good
2021-05-09 15:03:00,Farm_20,pond,catfish,29.7,7.61,7.75,2.0,11.48,1088.0,67.33,good
2021-05-09 15:27:00,Farm_10,recirculating,tilapia,27.0,7.35,8.94,1.7355,48.58,585.0,5.71,good
2021-05-10 06:26:00,Farm_15,recirculating,tilapia,27.6,7.26,8.44,0.5978,22.11,229.0,7.7,good
2021-05-10 08:35:00,Farm_03,pond,carp,30.5,7.56,5.58,0.786,17.04,878.0,113.65,fair
2021-05-10 16:05:00,Farm_06,raceway,trout,13.7,7.73,8.01,0.7441,23.96,761.0,21.69,fair
2021-05-10 18:13:00,Farm_07,raceway,salmon,17.3,7.62,7.71,1.8747,7.55,542.0,18.43,fair
2021-05-11 07:43:00,Farm_08,raceway,salmon,17.0,7.43,7.67,0.6288,28.36,1050.0,8.97,fair
2021-05-11 10:45:00,Farm_10,cage,salmon,21.1,7.79,6.14,0.902,3.88,46591.0,9.12,fair
2021-05-11 12:07:00,Farm_18,raceway,trout,16.3,7.69,5.53,1.0626,2.81,390.0,11.04,fair
2021-05-11 13:18:00,Farm_02,raceway,trout,16.7,7.11,7.36,2.0,9.39,469.0,2.93,fair
2021-05-11 18:50:00,Farm_19,raceway,trout,15.0,7.68,9.91,0.8827,24.5,302.0,4.28,good
2021-05-12 16:09:00,Farm_09,pond,carp,28.6,7.23,6.51,2.0,10.3,1037.0,101.16,good
2021-05-13 07:03:00,Farm_06,raceway,salmon,16.4,7.49,9.53,1.2157,8.07,1242.0,9.55,good
2021-05-14 13:07:00,Farm_15,raceway,salmon,17.9,7.9,8.75,2.0,7.94,1083.0,7.1,good
2021-05-14 14:31:00,Farm_15,pond,catfish,31.2,9.07,6.96,1.2177,10.97,992.0,63.32,fair
2021-05-14 15:02:00,Farm_14,tank,bass,21.6,8.25,5.35,1.5341,26.06,210.0,21.59,good
2021-05-14 15:47:00,Farm_19,raceway,salmon,15.3,8.21,8.61,0.7832,28.53,1183.0,11.31,good
2021-05-14 17:25:00,Farm_09,pond,hybrid_striped_bass,25.6,8.32,6.21,0.8852,7.12,1150.0,90.32,good
2021-05-15 06:48:00,Farm_09,recirculating,tilapia,30.0,6.56,7.09,1.3686,47.65,537.0,1.28,good
2021-05-15 06:48:00,Farm_06,cage,salmon,18.5,7.72,5.7,0.7183,4.07,1038.0,1.54,fair
2021-05-15 09:43:00,Farm_19,recirculating,tilapia,26.8,7.39,8.16,0.7742,106.44,261.0,3.82,good
2021-05-15 14:41:00,Farm_15,raceway,salmon,17.3,7.16,9.62,1.0113,26.81,1089.0,11.0,good
2021-05-15 15:16:00,Farm_01,pond,catfish,34.1,8.0,7.29,1.042,10.36,721.0,36.04,fair
2021-05-16 08:37:00,Farm_14,cage,salmon,17.8,8.6,9.06,1.3717,4.39,743.0,16.62,fair
2021-05-17 07:30:00,Farm_12,tank,shrimp,31.3,7.44,7.98,2.0,13.87,3203.0,17.59,good
2021-05-18 11:20:00,Farm_04,pond,carp,28.8,9.18,7.11,1.7111,8.03,1491.0,17.39,fair
2021-05-18 11:26:00,Farm_16,raceway,salmon,16.3,7.84,6.63,1.3946,9.39,224.0,10.57,fair
2021-05-19 13:05:00,Farm_11,raceway,salmon,16.6,7.18,9.9,1.3933,14.78,890.0,4.9,good
2021-05-19 16:25:00,Farm_18,pond,tilapia,33.1,7.5,7.25,1.8204,5.76,1598.0,29.09,fair
2021-05-20 06:42:00,Farm_18,cage,salmon,17.4,7.76,4.22,1.0322,2.81,1011.0,28.43,fair
2021-05-20 11:07:00,Farm_13,pond,hybrid_striped_bass,24.8,8.08,7.35,2.0,11.17,1266.0,200.0,good
2021-05-21 11:39:00,Farm_16,cage,salmon,19.3,8.64,8.04,1.1591,6.16,163.0,12.56,good
2021-05-21 12:03:00,Farm_07,pond,hybrid_striped_bass,29.5,8.25,8.22,1.449,14.48,1635.0,95.87,good
2021-05-21 14:08:00,Farm_10,cage,salmon,18.9,8.24,7.37,0.9762,0.75,44689.0,6.81,good
2021-05-21 16:38:00,Farm_08,pond,carp,29.4,7.69,6.62,1.492,10.93,2090.0,22.24,good
2021-05-21 17:31:00,Farm_04,pond,tilapia,31.4,7.59,6.65,1.2915,12.35,787.0,9.06,good
2021-05-21 18:03:00,Farm_07,raceway,salmon,16.7,7.85,6.72,1.2962,8.48,1265.0,21.9,fair
2021-05-22 09:29:00,Farm_18,pond,carp,34.9,7.1,8.16,0.714,11.37,1775.0,191.88,fair
2021-05-22 10:35:00,Farm_01,pond,hybrid_striped_bass,25.6,8.63,6.71,1.1319,9.49,1513.0,94.68,good
2021-05-22 12:05:00,Farm_08,pond,catfish,34.4,8.89,8.79,2.0,16.28,672.0,83.56,fair
2021-05-22 12:53:00,Farm_16,cage,salmon,17.1,8.46,5.81,2.0,1.55,1751.0,15.82,fair
2021-05-22 13:07:00,Farm_05,cage,salmon,17.1,7.64,7.11,1.2744,4.27,370.0,24.66,fair
2021-05-22 17:18:00,Farm_17,raceway,salmon,16.4,7.79,6.96,1.0628,22.42,723.0,5.57,fair
2021-05-23 10:46:00,Farm_10,recirculating,tilapia,25.2,6.75,7.99,0.5998,12.11,629.0,4.98,good
2021-05-23 10:49:00,Farm_14,tank,bass,22.6,7.92,7.62,1.2556,17.27,713.0,5.5,good
2021-05-23 12:12:00,Farm_20,pond,hybrid_striped_bass,29.5,8.89,8.17,0.9255,5.09,1548.0,131.91,fair
2021-05-23 17:56:00,Farm_05,pond,catfish,35.4,7.6,6.32,2.0,9.05,807.0,130.5,fair
2021-05-23 18:32:00,Farm_09,pond,tilapia,32.5,8.69,5.41,1.0921,7.81,719.0,200.0,poor
2021-05-24 11:35:00,Farm_18,tank,shrimp,31.2,7.38,7.57,0.8313,9.54,2423.0,3.58,good
2021-05-24 13:34:00,Farm_16,tank,bass,21.1,7.85,6.29,2.0,13.16,957.0,21.38,good
2021-05-24 13:59:00,Farm_11,raceway,trout,15.2,8.05,8.41,1.0413,5.62,462.0,7.63,good
2021-05-24 15:42:00,Farm_16,pond,carp,34.4,8.19,7.04,1.564,19.78,1092.0,49.79,fair
2021-05-24 17:15:00,Farm_19,tank,shrimp,30.0,7.99,8.22,1.0966,24.73,2681.0,0.5,good
2021-05-25 09:54:00,Farm_14,pond,tilapia,30.9,7.73,7.13,1.3187,1.72,1316.0,11.92,good
2021-05-26 11:47:00,Farm_16,tank,shrimp,30.0,7.96,8.72,0.797,34.69,2990.0,6.46,good
2021-05-26 12:42:00,Farm_05,cage,salmon,16.8,7.71,8.28,2.0,2.56,182.0,12.61,good
2021-05-27 06:08:00,Farm_17,recirculating,tilapia,26.7,7.48,9.27,1.6031,51.85,616.0,11.55,good
2021-05-27 07:30:00,Farm_09,tank,bass,24.8,8.1,8.2,0.7731,7.03,303.0,47.45,good
2021-05-27 07:33:00,Farm_15,pond,tilapia,30.7,7.48,6.26,1.1088,7.15,1789.0,50.6,good
2021-05-27 11:55:00,Farm_04,cage,salmon,18.9,8.43,7.65,0.9422,1.74,1164.0,45.77,good
2021-05-27 17:09:00,Farm_14,pond,carp,32.6,7.0,5.58,1.1524,12.06,929.0,71.41,fair
2021-05-28 06:39:00,Farm_03,raceway,trout,18.7,7.05,6.56,1.7149,12.66,578.0,19.44,fair
2021-05-28 11:40:00,Farm_16,pond,hybrid_striped_bass,27.0,8.4,8.78,2.0,18.21,291.0,64.01,good
2021-05-28 11:54:00,Farm_18,tank,shrimp,29.9,7.97,8.1,1.1107,8.63,3404.0,3.38,good
2021-05-28 15:44:00,Farm_13,pond,catfish,31.6,7.61,8.54,1.1451,17.54,1616.0,48.12,good
2021-05-28 16:43:00,Farm_10,raceway,trout,17.2,7.77,7.25,1.7408,18.7,550.0,4.31,fair
2021-05-29 17:05:00,Farm_14,pond,catfish,31.6,6.83,6.19,1.4714,10.22,1651.0,6.21,good
2021-05-30 06:20:00,Farm_02,raceway,salmon,18.0,7.44,7.84,2.0,10.65,388.0,7.63,good
2021-05-30 08:44:00,Farm_10,pond,tilapia,30.8,7.97,7.79,1.2249,7.69,927.0,79.61,good
2021-05-30 11:23:00,Farm_14,pond,carp,33.1,8.37,7.11,1.0775,15.64,1433.0,146.36,fair
2021-05-30 18:40:00,Farm_04,cage,salmon,18.5,8.19,6.72,0.6257,3.16,1571.0,2.23,fair
2021-05-31 08:05:00,Farm_20,tank,shrimp,29.7,7.36,6.93,1.8136,19.04,2002.0,17.5,good
2021-05-31 09:33:00,Farm_14,recirculating,tilapia,27.2,7.4,8.61,1.4084,38.48,373.0,12.27,good
2021-05-31 16:50:00,Farm_06,pond,carp,31.3,8.61,5.53,2.0,10.23,464.0,200.0,fair
2021-06-01 15:09:00,Farm_08,cage,salmon,19.6,8.27,7.8,1.2647,4.89,1471.0,0.72,good
2021-06-01 15:43:00,Farm_08,cage,salmon,18.6,8.74,7.45,2.0,4.3,1929.0,5.11,fair
2021-06-02 16:00:00,Farm_15,raceway,salmon,17.7,8.26,6.75,0.8282,16.18,416.0,11.59,fair
2021-06-02 16:16:00,Farm_15,raceway,salmon,16.1,7.91,8.6,1.772,12.64,1031.0,6.94,good
2021-06-03 13:22:00,Farm_19,raceway,salmon,16.2,8.34,7.55,1.5648,11.09,572.0,4.75,fair
2021-06-03 16:34:00,Farm_06,pond,catfish,29.5,8.26,6.39,1.8254,11.65,605.0,63.17,good
2021-06-04 06:36:00,Farm_02,recirculating,tilapia,27.4,6.89,9.62,0.6267,77.19,211.0,2.26,good
2021-06-04 06:53:00,Farm_13,raceway,salmon,17.5,7.64,7.39,1.1394,7.98,999.0,7.12,fair
2021-06-04 07:15:00,Farm_13,recirculating,tilapia,26.3,6.82,7.68,0.7959,43.72,374.0,2.78,good
2021-06-04 10:12:00,Farm_13,cage,salmon,16.5,7.01,6.98,2.0,4.03,49558.0,2.94,fair
2021-06-04 11:36:00,Farm_10,raceway,salmon,16.1,8.48,8.57,1.0654,17.5,644.0,7.3,good
2021-06-04 16:27:00,Farm_09,cage,salmon,17.8,7.08,8.08,1.2837,3.25,44616.0,24.79,good
2021-06-05 15:51:00,Farm_12,raceway,trout,13.9,7.79,7.25,0.6275,8.1,321.0,6.39,fair
2021-06-05 16:12:00,Farm_20,raceway,salmon,16.2,7.42,6.58,1.8223,16.23,502.0,12.99,fair
2021-06-05 16:48:00,Farm_05,pond,catfish,33.4,7.75,6.87,1.5825,14.83,166.0,26.67,fair
2021-06-05 17:31:00,Farm_10,raceway,trout,13.7,7.19,7.36,1.2215,17.05,1081.0,7.84,fair
2021-06-06 16:41:00,Farm_02,raceway,salmon,13.0,8.26,8.3,0.9785,8.85,974.0,15.84,fair
2021-06-07 18:28:00,Farm_02,recirculating,tilapia,27.0,7.53,7.28,0.7677,60.34,655.0,10.83,good
2021-06-08 11:46:00,Farm_05,pond,catfish,32.0,8.24,8.69,1.3418,4.72,498.0,48.82,good
2021-06-09 09:08:00,Farm_18,tank,bass,22.6,8.24,7.87,1.4322,10.8,362.0,10.78,good
2021-06-09 10:20:00,Farm_14,pond,carp,34.9,7.3,7.38,2.0,8.32,505.0,36.25,fair
2021-06-09 10:58:00,Farm_16,raceway,salmon,17.4,7.68,8.88,0.7881,10.05,1065.0,4.83,good
2021-06-09 14:32:00,Farm_09,pond,carp,33.4,7.18,7.74,1.1688,7.9,794.0,89.19,fair
2021-06-09 17:55:00,Farm_11,pond,catfish,29.7,7.16,5.3,1.591,12.14,482.0,140.61,fair
2021-06-10 11:05:00,Farm_13,pond,tilapia,33.6,7.94,8.17,1.5185,11.68,692.0,101.88,fair
2021-06-10 13:04:00,Farm_05,raceway,trout,18.3,8.32,7.47,0.9103,27.48,752.0,6.33,good
2021-06-10 16:46:00,Farm_13,pond,hybrid_striped_bass,28.2,8.56,7.29,1.469,10.53,1796.0,173.89,fair
2021-06-11 10:34:00,Farm_04,cage,salmon,23.8,7.93,7.13,1.2536,4.83,1504.0,1.88,good
2021-06-12 11:43:00,Farm_09,recirculating,tilapia,24.6,6.99,8.22,1.8032,65.0,493.0,5.18,good
2021-06-12 12:52:00,Farm_12,pond,catfish,35.5,8.23,8.56,1.1112,18.75,436.0,61.75,fair
2021-06-12 16:14:00,Farm_16,pond,tilapia,32.5,7.48,6.23,0.6969,5.49,861.0,69.08,fair
2021-06-13 08:02:00,Farm_02,raceway,salmon,16.3,7.41,7.02,2.0,21.23,1171.0,9.64,fair
2021-06-13 13:07:00,Farm_04,raceway,trout,17.7,7.01,7.52,1.0802,16.6,447.0,42.61,fair
2021-06-13 14:08:00,Farm_13,cage,salmon,15.7,8.63,8.32,0.4929,5.83,1366.0,6.78,fair
2021-06-13 15:14:00,Farm_03,cage,salmon,17.9,8.46,8.39,2.0,5.45,599.0,19.46,good
2021-06-13 15:56:00,Farm_18,tank,bass,23.6,7.36,7.55,0.9339,9.03,303.0,16.4,good
2021-06-13 17:19:00,Farm_14,pond,catfish,32.3,7.86,5.67,2.0,9.99,1303.0,92.9,fair
2021-06-14 11:42:00,Farm_18,tank,shrimp,32.3,7.47,8.45,0.5939,8.49,3084.0,9.62,fair
2021-06-14 15:47:00,Farm_05,tank,shrimp,30.6,7.39,7.88,1.0241,5.15,2314.0,6.31,good
2021-06-15 09:28:00,Farm_15,raceway,trout,19.1,7.82,7.43,1.6483,23.14,677.0,9.3,good
2021-06-15 11:06:00,Farm_12,pond,hybrid_striped_bass,27.2,9.18,7.8,1.462,13.66,1109.0,68.85,fair
2021-06-15 12:17:00,Farm_02,tank,bass,22.5,7.58,8.43,2.0,23.1,611.0,18.08,good
2021-06-15 16:06:00,Farm_16,recirculating,tilapia,26.1,7.26,8.26,0.9444,17.41,875.0,1.26,good
2021-06-15 16:22:00,Farm_02,tank,shrimp,31.7,6.89,7.38,0.8324,14.27,4286.0,11.33,good
2021-06-16 07:42:00,Farm_07,recirculating,tilapia,28.9,7.4,7.77,1.3189,40.69,414.0,15.06,good
2021-06-16 10:12:00,Farm_04,cage,salmon,16.9,7.93,6.68,0.7637,4.48,233.0,25.7,fair
2021-06-17 06:03:00,Farm_11,raceway,trout,18.2,7.73,7.53,1.5144,18.81,710.0,10.5,good
2021-06-18 07:53:00,Farm_18,raceway,trout,16.9,8.14,8.28,0.7108,7.31,741.0,16.47,good
2021-06-18 08:50:00,Farm_19,raceway,trout,20.0,8.17,7.89,1.3296,17.91,373.0,23.53,good
2021-06-18 10:54:00,Farm_05,pond,carp,34.9,7.36,6.47,1.1018,6.27,1532.0,2.43,fair
2021-06-18 14:16:00,Farm_06,pond,catfish,31.9,7.02,8.73,1.0654,4.53,666.0,150.1,good
2021-06-18 15:13:00,Farm_08,tank,bass,24.2,8.38,4.89,1.5811,19.57,448.0,1.44,fair
2021-06-18 16:55:00,Farm_01,pond,carp,34.1,8.02,6.09,1.8242,12.63,504.0,54.75,fair
2021-06-18 18:09:00,Farm_20,pond,tilapia,33.1,7.19,5.14,2.0,8.52,1895.0,14.32,fair
2021-06-19 06:08:00,Farm_14,pond,hybrid_striped_bass,28.1,8.61,4.59,1.5469,5.22,1571.0,10.06,poor
2021-06-19 06:22:00,Farm_08,recirculating,tilapia,27.5,7.35,8.57,0.9203,35.72,666.0,8.36,good
2021-06-19 07:47:00,Farm_03,cage,salmon,18.4,8.48,6.85,0.8385,3.55,699.0,16.72,fair
2021-06-19 09:39:00,Farm_02,pond,hybrid_striped_bass,30.4,8.55,6.49,0.9714,13.25,644.0,183.93,fair
2021-06-19 10:29:00,Farm_01,pond,tilapia,34.5,7.83,7.13,1.1309,18.03,263.0,200.0,fair
2021-06-19 11:01:00,Farm_06,raceway,salmon,17.1,7.52,9.62,2.0,9.95,291.0,16.06,good
2021-06-19 13:49:00,Farm_12,pond,hybrid_striped_bass,27.8,7.45,6.92,1.3458,14.57,1585.0,200.0,good
2021-06-19 15:06:00,Farm_15,pond,hybrid_striped_bass,28.3,8.32,6.65,1.53,12.11,1058.0,66.26,good
2021-06-20 13:54:00,Farm_13,tank,shrimp,32.5,7.4,10.44,1.7392,7.09,4323.0,18.09,fair
2021-06-21 07:57:00,Farm_03,tank,bass,21.9,7.86,8.58,1.4795,18.91,462.0,35.25,good
2021-06-21 15:09:00,Farm_03,pond,carp,34.4,7.95,7.79,2.0,9.55,1329.0,69.8,fair
2021-06-21 16:06:00,Farm_16,cage,salmon,17.3,7.13,7.79,1.6188,4.18,51600.0,14.92,fair
2021-06-22 10:39:00,Farm_19,pond,hybrid_striped_bass,29.3,8.12,6.12,1.0868,2.73,760.0,94.47,good
2021-06-22 12:28:00,Farm_08,tank,shrimp,30.6,7.93,8.7,2.0,4.92,2647.0,12.6,good
2021-06-22 14:18:00,Farm_15,pond,hybrid_striped_bass,27.1,8.44,8.21,1.1866,13.93,814.0,54.66,good
2021-06-22 15:27:00,Farm_04,pond,catfish,32.7,8.76,6.58,0.9783,6.45,1383.0,116.85,fair
2021-06-22 16:41:00,Farm_18,raceway,trout,14.7,8.35,8.49,0.6037,13.31,757.0,4.92,fair
2021-06-22 17:20:00,Farm_13,recirculating,tilapia,30.0,7.56,9.0,2.0,44.31,353.0,5.76,good
2021-06-23 11:52:00,Farm_15,tank,shrimp,32.7,8.11,8.88,2.0,15.89,4263.0,5.18,fair
2021-06-24 07:53:00,Farm_03,pond,catfish,33.5,7.8,7.57,1.0548,19.02,896.0,12.98,fair
2021-06-24 08:43:00,Farm_16,pond,catfish,32.7,8.78,6.56,0.812,4.4,1740.0,58.79,fair
2021-06-24 10:38:00,Farm_10,tank,bass,20.7,7.58,7.69,2.0,18.01,924.0,4.8,good
2021-06-24 11:55:00,Farm_14,pond,tilapia,32.7,7.86,7.2,1.0534,5.09,318.0,39.42,fair
2021-06-24 12:06:00,Farm_12,pond,carp,31.3,7.79,6.3,1.2724,19.73,1398.0,9.79,good
2021-06-24 12:20:00,Farm_09,tank,bass,24.2,8.28,7.11,1.3319,20.43,493.0,4.34,good
2021-06-24 12:46:00,Farm_04,tank,bass,22.5,7.52,7.71,1.4732,10.58,826.0,8.2,good
2021-06-24 14:03:00,Farm_19,pond,hybrid_striped_bass,28.1,8.99,5.04,0.805,6.69,254.0,89.57,fair
2021-06-24 14:21:00,Farm_04,tank,shrimp,26.7,8.1,7.02,0.7727,8.27,3054.0,27.19,good
2021-06-25 07:22:00,Farm_18,tank,bass,23.9,7.21,6.13,0.6,2.25,1098.0,3.39,good
2021-06-25 07:36:00,Farm_17,raceway,trout,19.0,8.28,8.64,1.1995,15.37,1047.0,8.16,good
2021-06-25 08:42:00,Farm_16,raceway,trout,18.4,7.23,7.62,1.5045,15.32,447.0,11.2,good
2021-06-26 07:48:00,Farm_09,recirculating,tilapia,30.1,7.32,10.05,1.842,19.46,671.0,4.79,good
2021-06-26 09:51:00,Farm_14,pond,hybrid_striped_bass,26.5,7.15,6.23,2.0,16.4,1762.0,200.0,good
2021-06-26 18:52:00,Farm_20,recirculating,tilapia,30.4,7.51,7.73,0.3953,41.98,344.0,8.77,good
2021-06-27 08:17:00,Farm_10,tank,bass,24.9,7.72,6.87,1.5038,12.64,741.0,16.2,good
2021-06-27 08:47:00,Farm_01,pond,catfish,32.0,7.92,6.54,1.0271,3.76,380.0,85.26,good
2021-06-27 11:00:00,Farm_06,pond,carp,31.3,8.82,8.08,1.1028,11.71,1537.0,29.07,fair
2021-06-27 15:42:00,Farm_13,pond,catfish,31.7,8.96,8.07,1.1673,9.21,683.0,40.73,fair
2021-06-27 15:59:00,Farm_09,pond,tilapia,32.6,7.32,6.6,1.6001,5.94,679.0,5.58,fair
2021-06-27 16:41:00,Farm_18,pond,tilapia,34.3,7.41,7.86,1.1876,6.49,324.0,76.27,fair
2021-06-28 12:29:00,Farm_11,pond,carp,31.3,8.28,5.11,2.0,8.04,1631.0,135.07,fair
2021-06-28 17:33:00,Farm_07,tank,shrimp,30.4,7.25,8.97,1.1883,12.83,3805.0,15.08,good
2021-06-29 11:19:00,Farm_11,recirculating,tilapia,29.6,7.86,8.76,0.7194,28.85,612.0,4.96,good
2021-06-30 08:48:00,Farm_20,pond,tilapia,33.4,7.55,8.0,0.8919,16.6,1022.0,35.61,fair
2021-06-30 15:05:00,Farm_02,pond,carp,32.5,7.68,6.56,2.0,13.54,1683.0,97.85,fair
2021-06-30 16:05:00,Farm_09,cage,salmon,17.1,8.28,7.24,0.735,2.64,1246.0,19.2,fair
2021-06-30 16:27:00,Farm_16,recirculating,tilapia,25.0,7.09,7.27,1.5654,57.74,350.0,8.5,good
2021-07-01 13:26:00,Farm_09,raceway,trout,17.6,7.92,8.09,1.7959,3.15,455.0,10.39,good
2021-07-02 12:07:00,Farm_10,recirculating,tilapia,27.6,7.52,9.45,0.5856,63.54,304.0,8.52,good
2021-07-02 13:33:00,Farm_10,pond,tilapia,30.8,7.91,5.94,1.2283,12.31,1911.0,125.89,fair
2021-07-02 18:32:00,Farm_04,tank,bass,20.3,7.72,8.22,1.6402,12.07,242.0,25.8,good
2021-07-03 06:13:00,Farm_10,raceway,trout,18.5,7.01,7.8,1.1254,19.01,637.0,21.77,good
2021-07-03 09:25:00,Farm_20,pond,tilapia,35.8,7.3,7.13,1.762,6.61,1081.0,118.08,fair
2021-07-03 11:07:00,Farm_01,cage,salmon,19.8,7.88,7.82,1.3418,1.51,479.0,18.2,good
2021-07-03 18:08:00,Farm_09,raceway,salmon,17.3,7.99,7.89,0.6805,12.93,183.0,38.37,fair
2021-07-04 06:29:00,Farm_03,tank,bass,25.0,7.7,6.18,2.0,27.51,818.0,15.27,good
2021-07-04 12:34:00,Farm_08,pond,hybrid_striped_bass,28.6,8.83,7.92,2.0,17.33,447.0,93.01,fair
2021-07-04 12:55:00,Farm_02,tank,shrimp,31.5,8.03,7.53,1.5372,9.38,3741.0,2.81,good
2021-07-04 14:53:00,Farm_12,pond,catfish,33.1,8.67,7.37,2.0,21.18,1094.0,138.43,fair
2021-07-04 17:27:00,Farm_06,pond,carp,31.5,9.09,4.1,0.9164,7.85,293.0,89.04,poor
2021-07-05 07:25:00,Farm_01,tank,bass,20.6,8.0,7.21,2.0,13.43,1104.0,4.45,good
2021-07-05 08:51:00,Farm_20,cage,salmon,16.4,8.08,6.57,1.1849,3.24,1077.0,43.01,fair
2021-07-05 15:27:00,Farm_19,tank,shrimp,32.2,7.97,7.94,1.2543,19.46,2191.0,7.23,fair
2021-07-05 17:40:00,Farm_14,raceway,salmon,17.5,8.13,5.15,1.557,17.89,335.0,7.76,fair
2021-07-06 12:54:00,Farm_04,raceway,trout,17.2,6.95,7.78,0.6315,11.39,941.0,20.43,fair
2021-07-06 17:58:00,Farm_12,pond,catfish,32.5,7.29,6.12,2.0,14.22,1831.0,71.83,fair
2021-07-07 12:37:00,Farm_13,pond,hybrid_striped_bass,26.0,9.11,7.44,1.2669,4.54,1684.0,53.6,fair
2021-07-08 07:25:00,Farm_10,tank,bass,26.7,7.87,8.85,1.627,3.6,804.0,8.9,good
2021-07-09 09:21:00,Farm_06,pond,catfish,34.9,9.01,7.75,1.813,20.12,199.0,200.0,poor
2021-07-09 14:40:00,Farm_04,pond,hybrid_striped_bass,28.5,8.67,7.22,1.6881,13.41,943.0,60.03,fair
2021-07-10 07:09:00,Farm_09,raceway,trout,15.6,7.76,8.06,0.8686,19.07,625.0,17.34,good
2021-07-10 14:12:00,Farm_12,tank,bass,23.1,8.43,7.55,1.0246,12.56,208.0,14.49,good
2021-07-10 17:52:00,Farm_05,raceway,trout,16.7,7.95,8.55,0.4878,36.77,1014.0,14.46,good
2021-07-11 08:38:00,Farm_05,pond,catfish,32.6,8.58,6.69,1.1435,1.82,1249.0,25.89,fair
2021-07-12 08:49:00,Farm_16,cage,salmon,18.1,6.85,6.8,0.9203,1.03,43107.0,21.64,fair
2021-07-13 18:36:00,Farm_19,cage,salmon,15.8,8.09,6.6,1.4237,2.42,1632.0,35.85,fair
2021-07-14 11:55:00,Farm_11,pond,carp,32.1,7.42,7.31,1.6095,12.72,878.0,181.83,fair
2021-07-14 16:59:00,Farm_19,recirculating,tilapia,28.1,7.64,9.04,2.0,69.78,552.0,14.5,good
2021-07-15 06:22:00,Farm_17,pond,catfish,31.7,7.6,6.61,1.2783,13.73,168.0,50.56,good
2021-07-15 13:04:00,Farm_16,cage,salmon,14.8,6.76,7.45,0.9898,2.92,2098.0,8.34,fair
2021-07-15 16:19:00,Farm_09,recirculating,tilapia,26.3,6.85,8.92,0.9343,61.49,249.0,8.23,good
2021-07-16 06:23:00,Farm_10,pond,catfish,33.1,8.41,6.23,1.3449,19.13,481.0,166.87,fair
2021-07-16 10:29:00,Farm_15,pond,tilapia,35.1,8.75,6.64,1.1927,18.42,355.0,105.73,fair
2021-07-17 15:32:00,Farm_13,cage,salmon,18.3,8.14,7.91,1.2187,1.39,1877.0,43.64,good
2021-07-17 16:55:00,Farm_03,recirculating,tilapia,25.5,7.62,9.34,1.3172,27.64,624.0,9.9,good
2021-07-18 15:30:00,Farm_17,pond,carp,31.4,7.57,7.18,0.9941,16.79,1919.0,150.4,good
2021-07-18 15:35:00,Farm_02,cage,salmon,15.2,8.7,6.61,1.3629,1.92,1440.0,17.65,poor
2021-07-18 18:36:00,Farm_07,tank,bass,24.5,7.43,6.96,1.366,36.55,852.0,19.43,good
2021-07-19 06:28:00,Farm_04,tank,bass,22.7,7.83,6.92,1.4969,5.8,369.0,12.93,good
2021-07-19 17:05:00,Farm_17,pond,carp,34.0,6.88,6.23,1.0009,4.15,204.0,61.6,fair
2021-07-20 06:15:00,Farm_15,cage,salmon,15.6,7.1,8.37,0.634,3.86,1883.0,2.28,good
2021-07-20 11:23:00,Farm_10,tank,shrimp,29.9,7.99,7.5,1.4155,19.11,3638.0,4.57,good
2021-07-20 12:49:00,Farm_11,recirculating,tilapia,29.0,6.91,7.5,1.1138,28.1,661.0,10.53,good
2021-07-20 14:33:00,Farm_20,pond,carp,29.9,9.19,7.18,1.1023,6.42,345.0,93.67,fair
2021-07-21 06:50:00,Farm_11,pond,catfish,29.6,8.5,5.95,0.6417,9.03,1816.0,66.4,fair
2021-07-21 10:16:00,Farm_20,pond,carp,31.2,7.47,7.29,1.0288,3.65,1630.0,18.85,good
2021-07-21 11:05:00,Farm_19,pond,carp,32.7,7.67,8.05,1.4528,14.35,1893.0,200.0,fair
