datetime,station_id,karenia_brevis_cells_per_L,chlorophyll_a_ug_per_L,dissolved_oxygen_mg_per_L,ph,temperature_celsius,salinity_psu,conductivity_mS_per_cm,turbidity_NTU,bloom_level
2014-03-23 15:00:00,ST_025,112.0,5.43,10.06,8.17,22.7,35.8,52.9,13.81,background
2014-03-24 13:00:00,ST_014,103.0,6.32,8.88,8.27,27.7,34.8,55.87,4.64,background
2014-03-24 16:00:00,ST_019,70.0,7.55,10.73,8.23,25.8,35.9,56.17,3.15,background
2014-03-25 12:00:00,ST_008,25.0,7.45,9.82,8.14,25.2,33.4,53.41,5.05,background
2014-03-25 12:00:00,ST_016,1723.0,8.05,8.77,8.33,26.6,34.6,56.52,2.1,low
2014-03-25 17:00:00,ST_023,143.0,3.41,11.35,8.26,24.7,34.7,53.74,3.86,background
2014-03-26 06:00:00,ST_025,22.0,6.47,10.24,8.05,27.7,36.4,59.94,3.43,background
2014-03-26 16:00:00,ST_023,78.0,8.24,9.79,8.25,24.4,32.6,50.19,3.59,background
2014-03-26 18:00:00,ST_004,122.0,8.05,10.25,8.15,26.7,32.2,51.81,3.86,background
2014-03-27 06:00:00,ST_018,86.0,8.21,9.6,8.14,25.3,35.1,54.86,4.48,background
2014-03-27 09:00:00,ST_006,26.0,2.33,9.25,8.11,26.3,32.1,51.48,0.5,background
2014-03-27 09:00:00,ST_004,156.0,6.52,8.86,8.29,25.0,33.8,53.05,4.8,background
2014-03-27 14:00:00,ST_015,5.0,9.88,9.62,8.12,25.7,30.3,47.61,2.76,background
2014-03-27 18:00:00,ST_023,28.0,4.85,9.17,8.19,24.5,34.8,53.53,3.33,background
2014-03-28 08:00:00,ST_015,2052.0,7.53,10.09,8.28,26.5,33.4,54.31,1.6,low
2014-03-28 11:00:00,ST_025,5.0,7.37,10.89,8.22,28.1,31.9,52.94,1.19,background
2014-03-28 13:00:00,ST_020,8.0,8.03,9.45,8.3,26.4,34.6,55.23,3.04,background
2014-03-28 14:00:00,ST_020,32.0,7.93,11.03,8.27,24.8,32.4,50.77,1.53,background
2014-03-28 16:00:00,ST_017,168.0,3.05,9.43,8.24,27.3,33.2,53.95,4.02,background
2014-03-29 08:00:00,ST_024,2118.0,2.77,11.04,8.1,23.6,31.2,48.04,3.7,low
2014-03-29 09:00:00,ST_021,13.0,2.63,9.56,8.2,25.5,30.5,48.86,3.58,background
2014-03-29 10:00:00,ST_025,25.0,9.27,10.51,8.13,25.2,36.7,57.42,3.8,background
2014-03-29 13:00:00,ST_015,121.0,2.86,8.45,8.17,24.1,33.0,50.08,2.33,background
2014-03-29 14:00:00,ST_015,6.0,1.89,8.86,8.17,29.2,35.5,60.27,2.04,background
2014-03-30 10:00:00,ST_015,68.0,12.54,8.82,8.13,24.5,32.7,50.51,2.34,background
2014-03-30 14:00:00,ST_016,24.0,5.48,9.06,8.19,25.8,36.0,56.64,5.94,background
2014-03-30 16:00:00,ST_008,770.0,2.26,9.38,8.15,24.9,34.2,53.32,2.49,background
2014-03-30 18:00:00,ST_025,15.0,8.35,9.88,8.2,25.7,35.6,56.22,2.45,background
2014-03-31 09:00:00,ST_009,3843.0,2.61,10.28,8.1,28.1,35.1,58.1,1.89,low
2014-03-31 17:00:00,ST_010,5.0,4.05,9.68,8.19,26.2,31.5,50.88,2.48,background
2014-04-01 07:00:00,ST_005,25.0,6.94,9.98,8.31,27.5,33.5,54.88,3.66,background
2014-04-01 08:00:00,ST_008,762.0,5.97,10.68,8.31,26.8,36.2,58.57,2.83,background
2014-04-01 11:00:00,ST_018,9.0,7.59,10.58,8.25,23.8,30.8,46.8,11.66,background
2014-04-01 12:00:00,ST_023,152.0,8.67,9.29,8.28,25.4,35.3,56.26,3.95,background
2014-04-02 07:00:00,ST_014,8.0,5.65,9.94,8.24,23.6,32.6,48.96,1.64,background
2014-04-02 12:00:00,ST_011,13.0,2.81,10.72,8.13,25.0,30.6,47.79,4.1,background
2014-04-02 17:00:00,ST_007,31.0,3.91,8.81,8.19,27.7,36.7,60.59,2.36,background
2014-04-03 06:00:00,ST_025,67.0,2.85,9.28,8.11,26.5,34.6,55.22,3.61,background
2014-04-03 09:00:00,ST_014,73.0,5.57,8.77,8.2,27.9,31.4,51.91,0.67,background
2014-04-03 12:00:00,ST_002,14.0,1.76,9.43,8.17,26.1,33.3,53.19,3.83,background
2014-04-03 12:00:00,ST_025,102.0,4.9,9.34,8.08,27.7,30.8,49.93,2.98,background
2014-04-03 15:00:00,ST_023,55.0,5.56,9.8,8.19,25.9,30.3,48.2,2.1,background
2014-04-04 11:00:00,ST_010,122.0,7.48,9.77,8.2,26.7,33.5,54.75,4.59,background
2014-04-04 12:00:00,ST_018,54.0,4.08,10.46,8.22,24.5,32.4,49.92,1.02,background
2014-04-04 13:00:00,ST_001,11.0,7.52,10.09,8.18,27.1,35.5,56.86,1.46,background
2014-04-04 17:00:00,ST_024,52.0,2.23,9.85,8.09,25.7,33.5,53.44,1.72,background
2014-04-04 18:00:00,ST_013,722.0,8.79,8.57,8.2,24.4,35.4,54.37,4.15,background
2014-04-05 10:00:00,ST_014,539.0,8.65,9.12,8.17,25.4,31.8,49.93,11.25,background
2014-04-05 13:00:00,ST_008,84.0,13.44,9.22,8.15,27.0,37.6,61.6,2.66,background
2014-04-05 13:00:00,ST_001,14.0,12.23,7.99,8.29,27.6,36.7,60.15,0.7,background
2014-04-06 11:00:00,ST_022,982.0,3.19,10.96,8.36,25.1,32.4,50.11,3.99,background
2014-04-06 13:00:00,ST_005,640.0,11.47,8.86,8.1,27.5,36.1,59.11,5.4,background
2014-04-06 15:00:00,ST_018,9.0,8.63,8.89,8.2,26.7,34.2,55.56,1.42,background
2014-04-06 16:00:00,ST_013,154.0,4.16,8.42,8.16,26.7,35.7,57.13,2.7,background
2014-04-06 17:00:00,ST_006,76.0,7.94,10.01,8.17,25.4,35.1,55.94,4.64,background
2014-04-07 12:00:00,ST_019,184.0,9.5,8.23,8.14,27.4,35.3,57.68,4.02,background
2014-04-07 15:00:00,ST_022,156.0,6.65,9.39,8.33,26.1,32.0,51.21,3.83,background
2014-04-08 07:00:00,ST_021,13.0,7.14,8.86,8.18,26.8,36.8,58.56,19.82,background
2014-04-08 12:00:00,ST_005,165.0,5.59,9.29,8.15,26.7,37.4,60.83,2.19,background
2014-04-09 08:00:00,ST_002,120.0,3.44,9.04,8.08,24.5,32.4,50.08,2.44,background
2014-04-09 10:00:00,ST_013,52.0,9.86,8.93,8.22,25.2,35.2,54.86,0.99,background
2014-04-09 11:00:00,ST_007,284.0,9.56,8.92,8.13,29.8,31.8,54.6,3.89,background
2014-04-09 11:00:00,ST_025,98.0,8.48,8.31,8.21,28.5,35.1,58.37,2.25,background
2014-04-09 13:00:00,ST_011,26.0,2.45,9.63,8.27,27.7,34.5,57.16,2.56,background
2014-04-10 06:00:00,ST_024,50.0,3.9,9.09,8.11,26.3,34.9,54.97,2.2,background
2014-04-10 07:00:00,ST_016,178.0,4.76,8.68,8.35,24.6,36.9,57.07,0.88,background
2014-04-10 10:00:00,ST_025,47.0,5.99,8.3,8.16,29.1,31.5,52.58,4.53,background
2014-04-10 12:00:00,ST_009,24.0,4.99,9.61,8.27,26.2,33.4,54.18,2.35,background
2014-04-10 14:00:00,ST_002,5.0,5.94,8.45,8.09,27.9,34.8,57.21,2.34,background
2014-04-11 07:00:00,ST_025,298.0,4.37,9.4,8.09,27.7,36.8,60.51,3.04,background
2014-04-11 09:00:00,ST_021,2.0,5.69,8.06,8.37,28.7,33.5,56.3,3.85,background
2014-04-11 16:00:00,ST_002,8.0,2.57,9.86,8.21,26.0,36.1,57.3,2.48,background
2014-04-11 18:00:00,ST_001,119.0,4.55,8.31,8.29,25.5,35.6,55.96,2.98,background
2014-04-12 09:00:00,ST_001,80.0,5.7,7.97,8.13,26.2,33.5,53.29,3.77,background
2014-04-12 09:00:00,ST_005,2440.0,2.54,10.13,8.16,27.6,35.2,57.11,1.83,low
2014-04-12 15:00:00,ST_005,37.0,4.6,10.2,8.26,25.8,32.2,50.4,3.02,background
2014-04-13 10:00:00,ST_025,48.0,3.59,8.99,8.24,26.7,33.9,55.37,1.96,background
2014-04-13 11:00:00,ST_006,70.0,10.8,8.23,8.26,27.7,31.9,53.01,1.98,background
2014-04-13 13:00:00,ST_023,120.0,5.14,9.69,8.08,25.5,31.3,49.11,2.75,background
2014-04-13 15:00:00,ST_007,281.0,8.29,9.52,8.14,27.1,35.7,58.6,2.97,background
2014-04-13 16:00:00,ST_004,83.0,9.84,8.05,8.28,28.2,34.2,57.05,3.72,background
2014-04-14 10:00:00,ST_004,426.0,8.84,8.73,8.22,28.3,35.8,59.89,4.16,background
2014-04-14 18:00:00,ST_006,995.0,12.54,10.16,8.21,27.6,33.1,54.27,3.3,background
2014-04-15 10:00:00,ST_019,2419.0,7.36,8.76,8.13,26.7,36.2,58.59,4.1,low
2014-04-15 16:00:00,ST_013,107.0,6.99,8.36,8.13,27.0,34.4,55.56,3.58,background
2014-04-16 07:00:00,ST_019,27.0,12.39,7.69,8.22,28.6,34.5,57.7,3.73,background
2014-04-16 09:00:00,ST_004,239.0,6.14,8.05,8.09,28.2,34.1,56.38,4.85,background
2014-04-16 17:00:00,ST_007,15.0,3.34,8.44,8.07,26.4,35.6,56.06,3.33,background
2014-04-16 17:00:00,ST_021,7.0,7.46,8.24,8.13,29.9,35.2,60.53,2.89,background
2014-04-16 17:00:00,ST_025,25.0,8.53,8.47,8.11,26.2,35.2,57.22,2.51,background
2014-04-17 16:00:00,ST_020,0.0,2.37,8.97,8.14,28.7,36.1,60.9,2.13,background
2014-04-17 18:00:00,ST_004,580.0,8.55,10.29,8.19,29.1,36.5,60.89,1.44,background
2014-04-17 18:00:00,ST_019,22.0,6.41,8.23,8.14,28.3,33.3,55.28,3.68,background
2014-04-17 18:00:00,ST_002,21.0,11.11,9.16,8.27,29.7,33.8,57.3,2.86,background
2014-04-18 07:00:00,ST_017,139.0,6.8,7.64,8.25,30.7,33.2,57.59,2.8,background
2014-04-18 14:00:00,ST_014,1460.0,7.95,8.92,8.07,26.0,36.0,57.04,3.26,low
2014-04-18 16:00:00,ST_011,25.0,5.31,8.27,8.16,27.6,34.4,56.2,3.31,background
2014-04-18 16:00:00,ST_012,7.0,10.77,9.47,8.22,28.4,32.8,54.96,3.06,background
2014-04-19 07:00:00,ST_014,1553.0,4.25,7.87,8.1,27.9,33.6,55.77,2.33,low
2014-04-19 12:00:00,ST_016,6.0,9.89,10.54,8.12,29.0,34.2,57.65,1.54,background
2014-04-20 12:00:00,ST_006,140.0,3.16,8.34,8.09,27.7,34.9,58.09,4.61,background
2014-04-20 16:00:00,ST_015,380.0,5.44,8.61,8.17,26.1,32.6,52.38,3.5,background
2014-04-20 17:00:00,ST_005,315.0,6.12,8.64,7.99,29.7,34.1,58.54,1.92,background
2014-04-20 17:00:00,ST_017,177.0,12.72,7.52,8.13,28.1,32.9,54.4,4.61,background
2014-04-21 13:00:00,ST_014,3.0,4.98,8.87,8.05,30.0,35.8,61.07,4.18,background
2014-04-21 15:00:00,ST_018,8.0,5.0,9.62,8.22,27.3,34.9,56.81,3.01,background
2014-04-21 17:00:00,ST_019,5.0,5.13,8.06,8.02,30.0,35.6,60.68,2.2,background
2014-04-21 18:00:00,ST_016,88.0,11.16,9.47,8.21,26.3,35.5,56.78,0.46,background
2014-04-22 07:00:00,ST_009,483.0,4.48,7.72,8.23,29.9,34.0,58.72,1.18,background
2014-04-22 11:00:00,ST_008,38.0,7.22,9.01,8.0,30.1,32.6,56.47,3.33,background
2014-04-22 13:00:00,ST_008,30.0,9.06,9.23,8.26,29.3,35.3,58.38,2.42,background
2014-04-22 18:00:00,ST_015,12.0,6.78,7.65,8.18,30.8,35.9,63.02,0.17,background
2014-04-23 08:00:00,ST_016,283.0,4.95,9.11,8.07,25.8,35.4,56.03,2.7,background
2014-04-23 09:00:00,ST_012,300.0,8.19,10.41,8.08,26.9,36.0,57.72,4.5,background
2014-04-23 11:00:00,ST_001,8.0,10.57,8.95,8.27,28.7,33.6,56.15,2.89,background
2014-04-23 13:00:00,ST_011,61.0,7.84,9.21,8.34,28.9,34.2,57.22,1.95,background
2014-04-23 18:00:00,ST_009,192.0,8.42,7.93,8.21,27.2,34.5,56.08,4.57,background
2014-04-24 10:00:00,ST_020,24.0,5.04,9.69,7.93,25.6,33.0,53.08,2.57,background
2014-04-24 14:00:00,ST_007,259.0,2.88,7.85,8.13,29.2,35.6,60.61,1.29,background
2014-04-24 14:00:00,ST_001,251.0,4.49,9.19,8.26,28.9,33.2,56.08,1.99,background
2014-04-24 17:00:00,ST_009,22.0,2.16,9.61,8.18,25.9,35.0,54.79,2.75,background
2014-04-25 09:00:00,ST_024,13.0,8.32,8.46,8.23,30.4,33.9,58.96,1.81,background
2014-04-25 12:00:00,ST_016,8.0,1.54,7.33,8.02,30.3,36.4,63.52,3.23,background
2014-04-26 13:00:00,ST_015,276.0,7.26,8.32,8.11,27.4,33.0,54.53,4.82,background
2014-04-26 16:00:00,ST_023,38.0,10.47,9.52,8.12,26.8,36.2,58.79,1.48,background
2014-04-26 17:00:00,ST_016,589.0,5.48,8.4,8.14,27.8,32.7,54.35,17.04,background
2014-04-27 07:00:00,ST_010,56.0,9.87,9.03,8.03,27.3,36.1,59.38,2.81,background
2014-04-27 09:00:00,ST_013,9.0,5.25,8.08,8.25,29.1,33.2,55.93,2.75,background
2014-04-28 10:00:00,ST_022,328.0,11.17,9.5,8.19,30.5,36.6,63.72,2.2,background
2014-04-28 13:00:00,ST_018,5.0,13.29,7.35,8.29,30.1,31.5,53.4,2.35,background
2014-04-28 15:00:00,ST_012,75.0,6.08,8.48,8.2,29.4,32.7,55.36,0.92,background
2014-04-29 11:00:00,ST_023,31.0,6.79,8.67,8.05,29.4,32.1,55.02,2.19,background
2014-04-29 12:00:00,ST_024,5.0,3.63,8.96,8.09,28.5,36.8,62.29,13.62,background
2014-04-29 13:00:00,ST_009,576.0,12.06,7.94,8.07,30.7,34.0,59.41,2.03,background
2014-04-29 14:00:00,ST_011,6.0,10.7,8.04,8.2,29.1,32.4,54.44,2.25,background
2014-04-30 07:00:00,ST_024,976.0,3.5,8.15,8.16,26.6,34.9,55.69,2.73,background
2014-04-30 07:00:00,ST_024,7.0,6.78,8.69,8.31,29.2,36.6,62.07,4.22,background
2014-04-30 09:00:00,ST_011,47.0,6.19,7.13,8.32,28.7,32.7,55.06,4.89,background
2014-04-30 10:00:00,ST_008,25.0,5.58,8.52,8.13,27.2,33.0,53.25,2.94,background
2014-05-01 09:00:00,ST_007,26.0,7.98,8.95,8.09,28.4,32.4,53.76,2.68,background
2014-05-01 10:00:00,ST_024,15.0,11.3,9.86,8.16,27.4,34.2,56.35,0.77,background
2014-05-01 17:00:00,ST_016,2.0,9.85,8.84,7.98,30.2,35.9,61.14,1.19,background
2014-05-02 07:00:00,ST_007,15.0,6.19,8.28,8.19,27.5,33.0,52.52,1.26,background
2014-05-02 10:00:00,ST_008,1.0,9.55,7.69,8.11,30.5,36.8,63.78,3.42,background
2014-05-02 10:00:00,ST_001,26.0,2.68,7.56,8.23,31.0,35.6,61.23,3.11,background
2014-05-02 11:00:00,ST_006,914.0,5.37,8.29,8.25,29.7,33.3,57.42,1.44,background
2014-05-03 06:00:00,ST_018,90.0,10.3,9.23,8.13,28.9,33.0,55.31,3.72,background
2014-05-03 10:00:00,ST_002,21.0,11.22,8.34,8.07,27.1,33.5,54.59,0.1,background
2014-05-03 10:00:00,ST_023,13.0,7.02,9.12,8.1,29.1,33.3,56.3,4.41,background
2014-05-04 06:00:00,ST_019,25.0,15.96,7.84,8.05,31.8,36.1,63.91,2.65,background
2014-05-04 13:00:00,ST_004,306.0,13.93,9.09,8.07,28.4,33.8,55.71,0.85,background
2014-05-04 16:00:00,ST_025,0.0,4.84,9.29,8.12,30.8,32.7,57.33,4.47,background
2014-05-05 08:00:00,ST_002,1.0,9.62,7.58,8.17,30.2,33.2,57.38,1.18,background
2014-05-05 10:00:00,ST_016,1180.0,5.36,8.68,8.14,29.6,37.3,64.28,1.44,low
2014-05-05 13:00:00,ST_011,2.0,4.31,8.47,8.3,28.7,33.8,55.6,1.69,background
2014-05-05 13:00:00,ST_016,6.0,9.94,8.95,8.15,30.3,35.3,60.84,3.69,background
2014-05-06 07:00:00,ST_013,269.0,2.92,7.23,8.16,31.5,36.9,65.31,0.76,background
2014-05-06 13:00:00,ST_003,280.0,9.79,7.82,8.06,27.8,34.4,56.67,2.61,background
2014-05-07 08:00:00,ST_005,2.0,7.93,8.06,8.23,30.7,34.6,60.51,3.22,background
2014-05-07 18:00:00,ST_019,910.0,9.3,8.23,8.11,29.8,33.6,57.15,1.0,background
2014-05-08 07:00:00,ST_008,135.0,8.16,8.27,8.14,28.9,34.2,57.11,1.2,background
2014-05-08 07:00:00,ST_018,234.0,7.63,7.41,8.16,26.9,35.4,57.62,1.41,background
2014-05-08 15:00:00,ST_020,4.0,5.27,7.22,8.04,29.7,34.5,59.08,10.74,background
2014-05-08 18:00:00,ST_014,134.0,7.97,7.48,8.31,29.8,33.7,57.83,1.24,background
2014-05-09 12:00:00,ST_015,24.0,3.7,8.02,8.12,28.2,35.3,57.97,3.6,background
2014-05-09 13:00:00,ST_010,230.0,2.81,8.02,8.23,26.3,35.9,57.03,2.59,background
2014-05-09 18:00:00,ST_017,7.0,9.43,8.5,7.98,29.6,33.3,56.32,3.58,background
2014-05-10 07:00:00,ST_025,250.0,13.39,7.95,8.16,28.8,34.8,57.81,5.69,background
2014-05-10 09:00:00,ST_021,61.0,8.49,7.36,8.29,31.3,34.2,59.41,4.74,background
2014-05-10 10:00:00,ST_019,5.0,11.66,7.95,8.12,29.3,33.3,55.96,3.3,background
2014-05-10 15:00:00,ST_002,44.0,4.68,8.19,8.07,29.8,35.9,60.39,11.14,background
2014-05-10 15:00:00,ST_024,44.0,11.35,7.72,8.05,29.0,34.9,59.04,4.4,background
2014-05-11 07:00:00,ST_006,974.0,5.9,7.88,8.15,26.7,35.7,57.17,1.21,background
2014-05-11 09:00:00,ST_006,7.0,5.07,8.24,8.08,28.6,35.2,58.1,3.74,background
2014-05-11 10:00:00,ST_022,10.0,5.12,8.93,8.26,28.7,32.8,54.78,16.77,background
2014-05-12 08:00:00,ST_001,129.0,7.43,7.39,8.14,30.2,33.6,57.19,3.8,background
2014-05-12 12:00:00,ST_015,22.0,10.64,8.73,8.07,30.0,32.7,56.31,4.54,background
2014-05-13 07:00:00,ST_022,36.0,6.7,8.35,8.1,31.9,35.1,62.6,2.87,background
2014-05-13 09:00:00,ST_010,90.0,7.65,7.95,8.16,29.2,33.3,55.49,2.27,background
2014-05-13 10:00:00,ST_002,97.0,3.66,9.23,8.09,27.0,34.2,55.33,3.93,background
2014-05-13 17:00:00,ST_010,26.0,6.56,7.0,8.2,30.5,34.1,59.77,4.15,background
2014-05-13 17:00:00,ST_015,61.0,8.71,8.26,8.11,31.6,35.6,62.51,4.05,background
2014-05-14 10:00:00,ST_021,295.0,13.61,7.98,8.09,27.1,34.9,56.69,3.8,background
2014-05-14 15:00:00,ST_022,139.0,12.06,8.49,8.2,29.7,37.3,63.81,14.91,background
2014-05-14 18:00:00,ST_007,2.0,12.26,8.4,8.24,30.2,36.4,62.68,2.47,background
2014-05-15 06:00:00,ST_006,25.0,15.61,7.32,8.27,31.4,35.9,62.82,2.89,background
2014-05-15 07:00:00,ST_018,98.0,10.72,8.13,8.04,28.6,36.0,59.51,2.73,background
2014-05-15 08:00:00,ST_009,2.0,8.64,7.46,8.19,30.1,34.0,58.08,1.1,background
2014-05-15 08:00:00,ST_003,11.0,12.51,9.15,8.1,32.3,36.0,64.64,4.77,background
2014-05-15 09:00:00,ST_021,7.0,3.37,7.23,8.12,32.2,35.1,63.84,5.12,background
2014-05-16 13:00:00,ST_023,33.0,9.29,7.07,8.22,31.0,37.3,65.47,3.32,background
2014-05-16 13:00:00,ST_004,190.0,3.58,8.02,8.15,31.1,36.1,63.96,2.96,background
2014-05-16 15:00:00,ST_010,482.0,14.19,7.78,8.3,27.9,34.9,58.26,3.66,background
2014-05-16 15:00:00,ST_024,28.0,8.46,8.14,8.2,30.5,37.0,63.54,3.53,background
2014-05-17 10:00:00,ST_017,21.0,7.77,7.26,8.18,31.1,34.6,60.0,3.22,background
2014-05-17 13:00:00,ST_003,173.0,7.2,8.11,8.19,27.7,36.7,60.63,2.05,background
2014-05-17 14:00:00,ST_016,239.0,2.13,8.13,8.14,30.0,34.3,59.22,4.68,background
2014-05-17 17:00:00,ST_013,183.0,10.83,8.39,8.14,27.8,33.8,56.03,3.64,background
2014-05-18 11:00:00,ST_020,2890.0,6.86,7.64,8.1,28.1,35.5,59.61,3.1,low
2014-05-18 12:00:00,ST_024,54.0,4.04,8.03,8.05,29.9,37.0,63.6,4.18,background
2014-05-19 06:00:00,ST_003,22.0,4.54,8.69,8.04,28.2,33.3,54.15,4.16,background
2014-05-19 06:00:00,ST_025,312.0,12.19,8.73,8.19,27.8,34.8,56.69,9.0,background
2014-05-19 09:00:00,ST_022,247.0,5.3,7.36,8.11,30.4,38.1,65.87,3.99,background
2014-05-19 15:00:00,ST_019,2.0,4.22,6.25,8.04,32.3,33.4,60.4,4.89,background
2014-05-20 08:00:00,ST_016,93.0,5.22,6.96,8.23,27.9,36.1,59.58,2.34,background
2014-05-20 14:00:00,ST_021,261.0,2.62,7.59,8.15,27.7,34.7,56.61,2.79,background
2014-05-20 15:00:00,ST_002,797.0,5.11,8.77,8.16,28.6,33.7,56.68,4.44,background
2014-05-20 18:00:00,ST_025,1.0,3.97,6.44,8.21,31.9,34.1,60.38,3.72,background
2014-05-21 07:00:00,ST_016,8.0,5.83,7.33,7.95,28.7,35.7,59.64,1.12,background
2014-05-21 10:00:00,ST_006,28.0,9.3,8.25,8.06,32.8,36.5,66.92,1.37,background
2014-05-21 11:00:00,ST_014,4263.0,9.15,9.04,8.09,28.6,35.4,59.72,3.77,low
2014-05-21 15:00:00,ST_014,119.0,9.4,8.76,8.05,29.7,36.8,62.16,3.66,background
2014-05-21 16:00:00,ST_016,77.0,10.86,8.38,8.0,29.4,35.8,60.63,3.35,background
2014-05-22 07:00:00,ST_006,131.0,2.69,6.9,8.02,30.0,35.8,60.68,4.46,background
2014-05-22 11:00:00,ST_022,7.0,13.33,7.68,8.22,33.0,35.2,63.66,1.84,background
2014-05-22 11:00:00,ST_014,19.0,8.09,8.6,8.06,29.8,35.9,61.04,2.75,background
2014-05-22 17:00:00,ST_016,1.0,5.3,9.2,8.07,29.3,36.0,60.01,17.79,background
2014-05-23 06:00:00,ST_015,129.0,8.37,8.27,8.13,30.0,35.3,60.57,2.58,background
2014-05-23 07:00:00,ST_011,6.0,10.99,7.29,8.19,30.6,36.0,62.63,1.44,background
2014-05-23 16:00:00,ST_013,11.0,5.63,7.25,8.23,28.0,33.3,55.07,2.24,background
2014-05-23 18:00:00,ST_018,4.0,4.35,8.2,8.13,29.6,35.7,61.67,2.58,background
2014-05-24 11:00:00,ST_004,7.0,7.97,7.48,8.25,31.3,35.5,62.94,2.35,background
2014-05-24 14:00:00,ST_001,21.0,14.95,7.91,7.96,32.0,37.2,66.67,1.06,background
2014-05-24 16:00:00,ST_018,5.0,9.2,8.09,8.15,32.2,34.2,61.9,3.48,background
2014-05-24 18:00:00,ST_013,9.0,7.72,8.34,8.11,29.2,37.1,62.44,3.86,background
2014-05-25 09:00:00,ST_017,31.0,10.39,8.18,8.13,30.5,34.5,60.33,2.49,background
2014-05-25 11:00:00,ST_020,6.0,1.97,6.8,8.17,30.7,36.7,63.02,2.15,background
2014-05-25 12:00:00,ST_002,108.0,2.45,8.04,8.17,30.1,35.0,59.33,3.6,background
2014-05-25 16:00:00,ST_015,18.0,9.31,6.91,8.01,33.0,35.8,65.34,2.21,background
2014-05-25 18:00:00,ST_016,277.0,10.7,7.15,8.12,29.9,34.4,58.53,5.1,background
2014-05-26 09:00:00,ST_009,62.0,11.49,7.54,7.99,29.0,36.2,61.23,5.53,background
2014-05-26 14:00:00,ST_005,4.0,6.19,6.79,8.19,29.2,34.9,58.75,3.14,background
2014-05-27 06:00:00,ST_021,662.0,9.83,8.02,8.12,28.0,37.1,61.9,4.71,background
2014-05-27 13:00:00,ST_023,16.0,6.3,7.72,8.22,32.1,36.9,66.78,3.27,background
2014-05-27 13:00:00,ST_004,107.0,10.35,7.68,8.02,28.8,35.8,60.02,3.08,background
2014-05-27 15:00:00,ST_008,5.0,17.17,7.76,8.11,30.6,36.7,63.47,2.98,background
2014-05-28 06:00:00,ST_018,49.0,8.95,6.87,8.13,30.7,32.8,57.21,3.12,background
2014-05-28 10:00:00,ST_018,1088.0,7.66,6.98,8.28,33.0,37.0,67.11,1.99,low
2014-05-28 12:00:00,ST_003,1.0,8.17,7.89,8.16,31.2,34.6,60.75,2.61,background
2014-05-29 07:00:00,ST_015,13.0,9.31,7.65,8.22,28.5,36.8,60.78,4.57,background
2014-05-29 07:00:00,ST_021,233.0,12.47,8.38,8.03,30.6,34.4,59.75,3.06,background
2014-05-29 08:00:00,ST_016,169.0,13.97,8.0,8.13,31.0,37.7,65.58,3.09,background
2014-05-30 09:00:00,ST_015,194.0,10.68,7.32,8.17,31.9,37.9,66.9,1.84,background
2014-05-30 10:00:00,ST_014,24.0,3.63,6.79,8.04,30.5,32.9,57.3,3.15,background
2014-05-30 13:00:00,ST_016,7.0,17.13,8.6,8.16,28.6,34.7,58.24,3.4,background
2014-05-30 14:00:00,ST_023,62.0,8.97,7.86,8.02,28.8,33.8,56.47,1.93,background
2014-05-31 12:00:00,ST_007,10.0,13.06,7.89,8.15,29.3,35.7,60.54,4.45,background
2014-05-31 15:00:00,ST_017,82.0,6.55,6.84,8.01,31.9,34.1,60.5,1.84,background
2014-05-31 17:00:00,ST_005,685.0,10.93,8.17,8.11,28.6,34.7,57.56,3.89,background
2014-06-01 10:00:00,ST_025,20.0,12.92,7.15,8.12,30.5,36.8,63.4,7.58,background
2014-06-01 18:00:00,ST_014,103.0,4.81,7.6,7.89,32.6,37.0,66.0,3.97,background
2014-06-02 10:00:00,ST_001,29.0,3.6,8.43,8.28,30.5,34.6,59.84,2.43,background
2014-06-02 10:00:00,ST_024,44.0,13.33,6.94,8.17,30.0,37.1,63.78,2.35,background
2014-06-02 10:00:00,ST_019,16.0,5.37,7.6,7.86,32.4,33.0,58.71,3.08,background
2014-06-02 18:00:00,ST_017,1671.0,9.45,7.67,8.13,30.0,33.0,56.66,2.38,low
2014-06-03 08:00:00,ST_015,5.0,3.42,6.72,8.16,30.7,35.3,61.15,0.41,background
2014-06-03 11:00:00,ST_011,40.0,4.17,8.11,8.07,31.5,35.5,62.75,0.58,background
2014-06-03 14:00:00,ST_016,15.0,8.95,7.72,8.11,29.4,35.3,59.87,3.34,background
2014-06-03 14:00:00,ST_025,13.0,9.63,7.85,8.06,32.1,36.3,65.38,2.65,background
2014-06-03 14:00:00,ST_013,108.0,14.07,7.24,8.08,29.9,35.7,61.79,2.12,background
2014-06-04 09:00:00,ST_025,8.0,7.46,7.47,8.01,29.6,36.8,63.21,2.42,background
2014-06-04 11:00:00,ST_007,4.0,12.82,7.13,7.91,29.9,33.3,57.05,0.1,background
2014-06-04 12:00:00,ST_002,19.0,11.91,7.89,8.16,30.6,33.7,58.53,1.83,background
2014-06-04 15:00:00,ST_013,115.0,5.11,8.68,8.11,30.6,34.8,60.06,1.72,background
2014-06-04 17:00:00,ST_008,15.0,12.25,7.15,8.13,30.8,37.5,64.36,3.18,background
2014-06-05 12:00:00,ST_022,77.0,8.68,7.43,8.06,30.7,35.1,60.77,2.05,background
2014-06-05 17:00:00,ST_013,6.0,6.22,7.84,7.93,28.3,34.0,56.38,1.2,background
